"Deployment","DataDT","Wet","Forage","X_AED170_70","Y_AED170_70"
353,2009/09/15 4:00:00,1,0,281017,22532
353,2009/09/15 5:00:00,0,0,281399,22392
353,2009/09/15 6:00:00,0,0,281209,22218
353,2009/09/15 7:00:00,0,0,281376,22175
353,2009/09/15 8:00:00,0,0,281543,22132
353,2009/09/15 9:00:00,0,0,281710,22089
353,2009/09/15 10:00:00,0,0,281877,22046
353,2009/09/15 11:00:00,0,0,282044,22003
353,2009/09/15 12:00:00,0,0,282211,21961
353,2009/09/15 13:00:00,0,0,282378,21918
353,2009/09/15 14:00:00,0,0,282545,21876
353,2009/09/15 15:00:00,0,0,282712,21833
353,2009/09/15 16:00:00,1,0,282879,21791
353,2009/09/15 17:00:00,0,0,283289,21686
353,2009/09/15 18:00:00,0,0,281869,21557
353,2009/09/15 19:00:00,0,0,281536,21790
353,2009/09/15 20:00:00,0,0,281586,22248
353,2009/09/15 21:00:00,0,0,281664,22242
353,2009/09/15 22:00:00,0,0,281683,22314
353,2009/09/15 23:00:00,0,0,281735,22154
353,2009/09/16 0:00:00,0,0,281916,21930
353,2009/09/16 1:00:00,0,0,281626,21948
353,2009/09/16 2:00:00,0,0,281346,22085
353,2009/09/16 3:00:00,0,0,281520,22211
353,2009/09/16 4:00:00,0,0,281692,22255
353,2009/09/16 18:00:00,1,0,282374,22982
353,2009/09/16 19:00:00,1,0,282423,23034
353,2009/09/16 20:00:00,1,0,282472,23086
353,2009/09/16 21:00:00,1,0,282521,23138
353,2009/09/16 22:00:00,1,0,282570,23190
353,2009/09/16 23:00:00,1,0,282619,23242
353,2009/09/17 0:00:00,1,0,282668,23294
353,2009/09/17 1:00:00,1,0,282716,23346
353,2009/09/17 2:00:00,1,0,282765,23398
353,2009/09/17 3:00:00,1,0,282813,23450
353,2009/09/17 4:00:00,1,0,282907,23551
353,2009/09/25 16:00:00,1,0,158746,-114517
353,2009/09/25 17:00:00,1,0,158137,-115194
353,2009/09/25 18:00:00,1,0,157528,-115871
353,2009/09/25 19:00:00,1,0,156919,-116548
353,2009/09/25 20:00:00,1,0,156311,-117225
353,2009/09/25 21:00:00,1,0,155702,-117902
353,2009/09/25 22:00:00,1,0,155094,-118578
353,2009/09/25 23:00:00,1,0,153589,-120251
353,2009/09/26 0:00:00,1,0,153854,-120197
353,2009/09/26 1:00:00,0,0,153848,-119632
353,2009/09/26 2:00:00,0,0,153898,-119710
353,2009/09/26 3:00:00,0,0,153758,-120213
353,2009/09/26 4:00:00,0,0,153877,-120345
353,2009/09/26 5:00:00,0,0,155133,-119818
353,2009/09/26 6:00:00,0,0,156683,-118826
353,2009/09/26 7:00:00,0,0,156702,-118816
353,2009/09/26 8:00:00,0,0,156721,-118806
353,2009/09/26 9:00:00,0,0,156740,-118796
353,2009/09/26 10:00:00,0,0,156759,-118785
353,2009/09/26 11:00:00,0,0,156778,-118775
353,2009/09/26 12:00:00,0,0,156797,-118764
353,2009/09/26 13:00:00,0,0,156816,-118754
353,2009/09/26 14:00:00,0,0,156835,-118743
353,2009/09/26 15:00:00,0,0,156854,-118733
353,2009/09/26 16:00:00,0,0,156874,-118722
353,2009/09/26 17:00:00,0,0,154900,-118994
353,2009/09/26 18:00:00,0,0,154992,-120125
353,2009/09/26 19:00:00,0,0,154463,-120904
353,2009/09/26 20:00:00,0,0,153975,-120190
353,2009/09/26 21:00:00,0,0,153709,-120244
353,2009/09/26 22:00:00,0,0,153211,-120958
353,2009/09/26 23:00:00,0,0,152080,-122581
353,2009/09/27 0:00:00,0,0,152080,-122581
353,2009/09/27 1:00:00,0,0,152176,-122462
353,2009/09/27 2:00:00,0,0,152272,-122343
353,2009/09/27 3:00:00,0,0,152368,-122224
353,2009/09/27 4:00:00,0,0,152464,-122105
353,2009/09/27 5:00:00,0,0,152560,-121986
353,2009/09/27 6:00:00,0,0,152656,-121867
353,2009/09/27 7:00:00,0,0,152752,-121748
353,2009/09/27 8:00:00,0,0,152848,-121629
353,2009/09/27 9:00:00,0,0,152944,-121510
353,2009/09/27 10:00:00,0,0,153040,-121391
353,2009/09/27 11:00:00,0,0,153135,-121272
353,2009/09/27 12:00:00,0,0,153231,-121152
353,2009/09/27 13:00:00,0,0,153326,-121033
353,2009/09/27 14:00:00,0,0,153422,-120913
353,2009/09/27 15:00:00,0,0,153517,-120794
353,2009/09/27 16:00:00,0,0,153613,-120674
353,2009/09/27 17:00:00,0,0,153708,-120555
353,2009/09/27 18:00:00,0,0,153804,-120435
353,2009/09/27 19:00:00,0,0,153899,-120316
353,2009/09/27 20:00:00,0,0,153994,-120114
353,2009/09/27 21:00:00,0,0,154010,-120113
353,2009/09/27 22:00:00,0,0,154124,-120311
353,2009/09/27 23:00:00,0,0,154110,-120299
353,2009/09/28 0:00:00,0,0,153985,-120137
353,2009/09/28 1:00:00,0,0,153963,-120049
353,2009/09/28 2:00:00,0,0,153988,-120031
353,2009/09/28 3:00:00,0,0,153957,-120172
353,2009/09/28 4:00:00,0,0,154006,-120151
353,2009/09/28 5:00:00,0,0,154015,-120141
353,2009/09/28 6:00:00,0,0,153910,-120231
353,2009/09/28 7:00:00,0,0,153916,-120231
353,2009/09/28 8:00:00,0,0,153922,-120231
353,2009/09/28 9:00:00,0,0,153928,-120231
353,2009/09/28 10:00:00,0,0,153934,-120231
353,2009/09/28 11:00:00,0,0,153940,-120230
353,2009/09/28 12:00:00,0,0,153946,-120230
353,2009/09/28 13:00:00,0,0,153952,-120229
353,2009/09/28 14:00:00,0,0,153959,-120229
353,2009/09/28 15:00:00,0,0,153965,-120228
353,2009/09/28 16:00:00,0,0,153972,-120228
353,2009/09/28 17:00:00,0,0,153978,-120227
353,2009/09/28 18:00:00,0,0,154002,-120253
353,2009/09/28 19:00:00,0,0,153985,-120271
353,2009/09/28 20:00:00,0,0,153987,-120282
353,2009/09/28 21:00:00,0,0,153994,-120282
353,2009/09/28 22:00:00,0,0,153954,-120296
353,2009/09/28 23:00:00,0,0,153977,-120272
353,2009/09/29 0:00:00,0,0,154004,-120281
353,2009/09/29 1:00:00,0,0,154082,-120183
353,2009/09/29 2:00:00,0,0,154044,-120159
353,2009/09/29 3:00:00,0,0,154005,-120141
353,2009/09/29 4:00:00,0,0,154052,-120129
353,2009/09/29 5:00:00,0,0,154015,-120141
353,2009/09/29 6:00:00,0,0,154019,-120147
353,2009/09/29 7:00:00,0,0,154023,-120153
353,2009/09/29 8:00:00,0,0,154027,-120159
353,2009/09/29 9:00:00,0,0,154031,-120165
353,2009/09/29 10:00:00,0,0,154035,-120171
353,2009/09/29 11:00:00,0,0,154039,-120177
353,2009/09/29 12:00:00,0,0,154043,-120183
353,2009/09/29 13:00:00,0,0,154047,-120189
353,2009/09/29 14:00:00,0,0,154051,-120195
353,2009/09/29 15:00:00,0,0,154055,-120201
353,2009/09/29 16:00:00,0,0,154059,-120206
353,2009/09/29 17:00:00,0,0,154063,-120212
353,2009/09/29 18:00:00,0,0,154000,-120248
353,2009/09/29 19:00:00,0,0,153998,-120268
353,2009/09/29 20:00:00,0,0,153947,-120296
353,2009/09/29 21:00:00,0,0,153937,-120341
353,2009/09/29 22:00:00,0,0,154002,-120404
353,2009/09/29 23:00:00,0,0,154001,-120282
353,2009/09/30 0:00:00,0,0,153980,-120213
353,2009/09/30 1:00:00,0,0,154005,-120203
353,2009/09/30 2:00:00,0,0,154010,-120225
353,2009/09/30 3:00:00,0,0,153990,-120226
353,2009/09/30 4:00:00,0,0,153924,-120320
353,2009/09/30 5:00:00,0,0,153907,-120343
353,2009/09/30 6:00:00,0,0,153919,-120334
353,2009/09/30 7:00:00,0,0,153931,-120325
353,2009/09/30 8:00:00,0,0,153943,-120316
353,2009/09/30 9:00:00,0,0,153955,-120307
353,2009/09/30 10:00:00,0,0,153967,-120298
353,2009/09/30 11:00:00,0,0,153979,-120289
353,2009/09/30 12:00:00,0,0,153992,-120280
353,2009/09/30 13:00:00,0,0,154004,-120271
353,2009/09/30 14:00:00,0,0,154017,-120262
353,2009/09/30 15:00:00,0,0,154029,-120253
353,2009/09/30 16:00:00,1,0,154042,-120243
353,2009/09/30 17:00:00,1,0,153974,-120283
353,2009/09/30 18:00:00,1,0,154157,-120467
353,2009/09/30 19:00:00,1,0,154340,-120651
354,2009/09/16 4:00:00,0,0,267900,-9078
354,2009/09/16 5:00:00,0,0,268048,-9006
354,2009/09/16 6:00:00,0,0,267623,-9063
354,2009/09/16 7:00:00,0,0,267198,-9120
354,2009/09/16 8:00:00,0,0,266773,-9177
354,2009/09/16 9:00:00,0,0,266348,-9234
354,2009/09/16 10:00:00,0,0,265923,-9290
354,2009/09/16 11:00:00,0,0,265498,-9347
354,2009/09/16 12:00:00,0,0,265073,-9403
354,2009/09/16 13:00:00,0,0,264648,-9460
354,2009/09/16 14:00:00,0,0,264223,-9516
354,2009/09/16 15:00:00,0,0,263799,-9573
354,2009/09/16 16:00:00,1,0,263374,-9629
354,2009/09/16 17:00:00,1,0,262424,-9756
354,2009/09/16 18:00:00,1,0,261075,-10266
354,2009/09/16 19:00:00,1,1,260021,-11146
354,2009/09/16 20:00:00,1,0,258534,-13145
354,2009/09/16 21:00:00,1,1,257647,-14029
354,2009/09/16 22:00:00,1,1,257343,-13822
354,2009/09/16 23:00:00,1,1,257532,-14341
354,2009/09/17 0:00:00,1,1,257257,-14932
354,2009/09/17 1:00:00,1,1,257352,-14388
354,2009/09/17 2:00:00,1,1,257273,-14818
354,2009/09/17 3:00:00,1,1,256904,-15285
354,2009/09/17 4:00:00,1,1,257078,-15429
354,2009/09/17 5:00:00,1,1,257776,-15324
354,2009/09/17 6:00:00,1,1,259347,-14927
354,2009/09/17 7:00:00,1,1,259694,-14954
354,2009/09/17 8:00:00,1,0,260041,-14981
354,2009/09/17 9:00:00,1,0,260388,-15008
354,2009/09/17 10:00:00,1,0,260735,-15035
354,2009/09/17 11:00:00,1,1,261082,-15062
354,2009/09/17 12:00:00,1,1,261429,-15089
354,2009/09/17 13:00:00,1,1,261776,-15116
354,2009/09/17 14:00:00,1,1,262122,-15143
354,2009/09/17 15:00:00,1,1,262469,-15169
354,2009/09/17 16:00:00,1,1,262815,-15196
354,2009/09/17 17:00:00,1,1,263507,-15249
354,2009/09/17 18:00:00,1,0,263507,-15249
354,2009/09/17 19:00:00,1,0,255968,-19788
354,2009/09/17 20:00:00,1,0,255845,-19380
354,2009/09/17 21:00:00,1,0,255766,-19436
354,2009/09/17 22:00:00,1,0,256354,-18427
354,2009/09/17 23:00:00,1,1,256789,-17857
354,2009/09/18 0:00:00,1,1,257148,-17863
354,2009/09/18 1:00:00,1,1,256674,-17821
354,2009/09/18 2:00:00,1,1,256266,-18139
354,2009/09/18 3:00:00,1,0,257373,-19634
354,2009/09/18 4:00:00,1,0,258073,-20343
354,2009/09/18 5:00:00,1,0,257905,-22719
354,2009/09/18 6:00:00,1,0,257905,-22719
354,2009/09/18 7:00:00,1,0,257580,-22458
354,2009/09/18 8:00:00,1,0,257255,-22197
354,2009/09/18 9:00:00,1,0,256931,-21936
354,2009/09/18 10:00:00,1,0,256606,-21675
354,2009/09/18 11:00:00,1,1,256282,-21414
354,2009/09/18 12:00:00,1,1,255957,-21153
354,2009/09/18 13:00:00,1,1,255633,-20892
354,2009/09/18 14:00:00,1,1,255308,-20630
354,2009/09/18 15:00:00,1,1,254984,-20369
354,2009/09/18 16:00:00,1,1,254659,-20107
354,2009/09/18 17:00:00,1,1,253974,-19555
354,2009/09/18 18:00:00,1,0,254168,-19366
354,2009/09/18 19:00:00,1,0,254675,-19732
354,2009/09/18 20:00:00,1,0,255383,-19537
354,2009/09/18 21:00:00,1,1,255629,-19095
354,2009/09/18 22:00:00,1,0,255079,-17415
354,2009/09/18 23:00:00,1,1,255319,-16446
354,2009/09/19 0:00:00,1,1,255757,-16174
354,2009/09/19 1:00:00,1,1,256013,-15528
354,2009/09/19 2:00:00,1,1,256319,-15083
354,2009/09/19 3:00:00,1,1,256933,-15551
354,2009/09/19 4:00:00,1,1,256961,-15694
354,2009/09/19 5:00:00,1,1,256707,-14618
354,2009/09/19 6:00:00,1,1,256707,-14618
354,2009/09/19 7:00:00,1,1,256694,-14614
354,2009/09/19 8:00:00,1,1,256681,-14610
354,2009/09/19 9:00:00,1,1,256668,-14605
354,2009/09/19 10:00:00,1,0,256655,-14601
354,2009/09/19 11:00:00,1,0,256642,-14596
354,2009/09/19 12:00:00,1,0,256630,-14592
354,2009/09/19 13:00:00,1,0,256617,-14587
354,2009/09/19 14:00:00,1,1,256605,-14583
354,2009/09/19 15:00:00,1,1,256592,-14578
354,2009/09/19 16:00:00,1,1,256580,-14574
354,2009/09/19 17:00:00,1,1,256567,-14569
354,2009/09/19 18:00:00,1,1,257204,-14657
354,2009/09/19 19:00:00,1,1,257296,-14759
354,2009/09/19 20:00:00,1,1,257802,-15029
354,2009/09/19 21:00:00,1,1,258211,-15141
354,2009/09/19 22:00:00,1,1,258942,-15551
354,2009/09/19 23:00:00,1,1,258713,-15770
354,2009/09/20 0:00:00,1,1,258809,-15996
354,2009/09/20 1:00:00,1,0,260626,-15767
354,2009/09/20 2:00:00,1,0,260535,-15469
354,2009/09/20 3:00:00,1,0,260420,-15516
354,2009/09/20 4:00:00,1,0,260212,-15532
354,2009/09/20 5:00:00,1,0,260212,-15532
354,2009/09/20 6:00:00,1,0,260117,-15508
354,2009/09/20 7:00:00,1,1,260022,-15484
354,2009/09/20 8:00:00,1,1,259926,-15460
354,2009/09/20 9:00:00,1,1,259831,-15436
354,2009/09/20 10:00:00,1,1,259735,-15411
354,2009/09/20 11:00:00,1,1,259640,-15387
354,2009/09/20 12:00:00,1,1,259544,-15362
354,2009/09/20 13:00:00,1,1,259449,-15338
354,2009/09/20 14:00:00,1,1,259353,-15313
354,2009/09/20 15:00:00,1,1,259258,-15289
354,2009/09/20 16:00:00,1,1,259162,-15264
354,2009/09/20 17:00:00,1,1,259067,-15240
354,2009/09/20 18:00:00,1,1,258997,-15751
354,2009/09/20 19:00:00,1,1,259292,-15629
354,2009/09/20 20:00:00,1,1,259773,-15384
354,2009/09/20 21:00:00,1,1,259772,-15651
354,2009/09/20 22:00:00,1,1,259752,-15948
354,2009/09/20 23:00:00,1,1,259538,-15691
354,2009/09/21 0:00:00,1,1,259720,-15316
354,2009/09/21 1:00:00,1,0,259887,-14418
354,2009/09/21 2:00:00,1,0,261942,-13612
354,2009/09/21 3:00:00,1,0,264096,-12880
354,2009/09/21 4:00:00,1,0,267724,-9997
354,2009/09/21 5:00:00,0,0,267724,-9997
354,2009/09/21 6:00:00,0,0,267702,-10023
354,2009/09/21 7:00:00,0,0,267680,-10049
354,2009/09/21 8:00:00,0,0,267658,-10075
354,2009/09/21 9:00:00,0,0,267636,-10101
354,2009/09/21 10:00:00,0,0,267614,-10127
354,2009/09/21 11:00:00,0,0,267592,-10153
354,2009/09/21 12:00:00,0,0,267570,-10179
354,2009/09/21 13:00:00,0,0,267548,-10205
354,2009/09/21 14:00:00,0,0,267526,-10231
354,2009/09/21 15:00:00,0,0,267504,-10257
354,2009/09/21 16:00:00,0,0,267482,-10283
354,2009/09/21 17:00:00,0,0,267460,-10309
354,2009/09/21 18:00:00,0,0,267438,-10335
354,2009/09/21 19:00:00,0,0,267416,-10361
354,2009/09/21 20:00:00,0,0,267395,-10387
354,2009/09/21 21:00:00,0,0,267683,-10142
354,2009/09/21 22:00:00,0,0,267683,-10142
354,2009/09/21 23:00:00,0,0,268072,-11249
354,2009/09/22 0:00:00,0,0,267874,-10735
354,2009/09/22 1:00:00,0,0,267953,-10102
354,2009/09/22 2:00:00,0,0,267784,-10776
354,2009/09/22 3:00:00,0,0,267514,-11133
354,2009/09/22 4:00:00,0,0,267574,-9958
354,2009/09/22 5:00:00,0,0,267574,-9958
354,2009/09/22 6:00:00,0,0,267015,-10463
354,2009/09/22 7:00:00,0,0,266456,-10968
354,2009/09/22 8:00:00,0,0,265897,-11473
354,2009/09/22 9:00:00,0,0,265338,-11978
354,2009/09/22 10:00:00,0,0,264779,-12483
354,2009/09/22 11:00:00,0,0,264220,-12988
354,2009/09/22 12:00:00,0,0,263661,-13493
354,2009/09/22 13:00:00,1,0,263103,-13999
354,2009/09/22 14:00:00,1,0,262544,-14504
354,2009/09/22 15:00:00,1,0,261986,-15010
354,2009/09/22 16:00:00,1,1,261427,-15515
354,2009/09/22 17:00:00,1,0,259914,-16716
354,2009/09/22 18:00:00,1,1,259829,-16759
354,2009/09/22 19:00:00,1,1,258439,-17384
354,2009/09/22 20:00:00,1,1,258264,-17460
354,2009/09/22 21:00:00,1,1,257569,-17165
354,2009/09/22 22:00:00,1,1,257484,-17557
354,2009/09/22 23:00:00,1,1,257312,-18070
354,2009/09/23 0:00:00,1,1,257001,-18376
354,2009/09/23 1:00:00,1,0,257022,-18326
354,2009/09/23 2:00:00,1,0,255885,-21368
354,2009/09/23 3:00:00,1,0,255336,-22232
354,2009/09/23 4:00:00,1,0,254951,-23266
354,2009/09/23 5:00:00,1,0,253771,-22719
354,2009/09/23 6:00:00,1,0,252934,-22192
354,2009/09/23 7:00:00,1,1,253007,-22031
354,2009/09/23 8:00:00,1,1,253080,-21870
354,2009/09/23 9:00:00,1,1,253153,-21709
354,2009/09/23 10:00:00,1,1,253226,-21548
354,2009/09/23 11:00:00,1,1,253299,-21387
354,2009/09/23 12:00:00,1,1,253372,-21226
354,2009/09/23 13:00:00,1,1,253445,-21065
354,2009/09/23 14:00:00,1,1,253518,-20904
354,2009/09/23 15:00:00,1,1,253591,-20743
354,2009/09/23 16:00:00,1,1,253663,-20582
354,2009/09/23 17:00:00,1,1,254204,-20597
354,2009/09/23 18:00:00,1,1,254172,-19871
354,2009/09/23 19:00:00,1,0,254074,-18518
354,2009/09/23 20:00:00,1,0,254903,-17145
354,2009/09/23 21:00:00,1,1,256296,-16553
354,2009/09/23 22:00:00,1,1,257288,-16641
354,2009/09/23 23:00:00,1,1,257454,-16052
354,2009/09/24 0:00:00,1,1,257990,-16086
354,2009/09/24 1:00:00,1,1,258491,-16518
354,2009/09/24 2:00:00,1,1,258557,-16501
354,2009/09/24 3:00:00,1,1,258284,-16138
354,2009/09/24 4:00:00,1,1,258262,-16101
354,2009/09/24 5:00:00,1,1,258400,-15517
354,2009/09/24 6:00:00,1,1,258299,-14593
354,2009/09/24 7:00:00,1,1,259050,-14097
354,2009/09/24 8:00:00,1,1,259801,-13601
354,2009/09/24 9:00:00,1,1,260552,-13105
354,2009/09/24 10:00:00,1,1,261303,-12609
354,2009/09/24 11:00:00,1,1,262054,-12113
354,2009/09/24 12:00:00,1,1,262805,-11617
354,2009/09/24 13:00:00,1,1,263555,-11121
354,2009/09/24 14:00:00,1,0,264306,-10625
354,2009/09/24 15:00:00,1,0,265056,-10129
354,2009/09/24 16:00:00,1,0,265807,-9633
354,2009/09/24 17:00:00,1,0,267307,-8641
354,2009/09/24 18:00:00,1,0,267702,-9382
354,2009/09/24 19:00:00,1,0,267900,-9752
354,2009/09/24 20:00:00,1,0,267868,-10614
354,2009/09/24 21:00:00,1,0,267825,-11015
354,2009/09/24 22:00:00,1,0,268272,-10485
354,2009/09/24 23:00:00,0,0,268597,-9728
354,2009/09/25 0:00:00,0,0,267963,-9823
354,2009/09/25 1:00:00,0,0,267854,-9940
354,2009/09/25 2:00:00,0,0,267948,-9873
354,2009/09/25 3:00:00,1,0,267929,-9665
354,2009/09/25 4:00:00,1,0,267651,-9612
354,2009/09/25 5:00:00,1,0,267535,-9602
354,2009/09/25 6:00:00,1,0,267419,-9591
354,2009/09/25 7:00:00,1,0,267302,-9581
354,2009/09/25 8:00:00,0,0,267186,-9570
354,2009/09/25 9:00:00,0,0,267069,-9560
354,2009/09/25 10:00:00,0,0,266953,-9549
354,2009/09/25 11:00:00,0,0,266836,-9539
354,2009/09/25 12:00:00,0,0,266720,-9528
354,2009/09/25 13:00:00,0,0,266603,-9518
354,2009/09/25 14:00:00,0,0,266487,-9507
354,2009/09/25 15:00:00,0,0,266370,-9497
354,2009/09/25 16:00:00,0,0,266254,-9486
354,2009/09/25 17:00:00,0,0,266003,-9464
354,2009/09/25 18:00:00,0,0,266897,-9642
354,2009/09/25 19:00:00,0,0,268066,-10014
354,2009/09/25 20:00:00,0,0,267152,-10006
354,2009/09/25 21:00:00,0,0,268208,-10199
354,2009/09/25 22:00:00,0,0,268651,-10452
354,2009/09/25 23:00:00,0,0,267629,-10000
354,2009/09/26 0:00:00,0,0,268282,-9442
354,2009/09/26 1:00:00,0,0,268895,-8721
354,2009/09/26 2:00:00,0,0,268813,-8748
354,2009/09/26 3:00:00,0,0,268731,-8775
354,2009/09/26 4:00:00,0,0,268649,-8802
354,2009/09/26 5:00:00,0,0,268567,-8829
354,2009/09/26 6:00:00,0,0,268485,-8856
354,2009/09/26 7:00:00,0,0,268403,-8883
354,2009/09/26 8:00:00,0,0,268321,-8910
354,2009/09/26 9:00:00,0,0,268239,-8937
354,2009/09/26 10:00:00,0,0,268157,-8964
354,2009/09/26 11:00:00,0,0,268075,-8991
354,2009/09/26 12:00:00,0,0,267993,-9017
354,2009/09/26 13:00:00,0,0,267911,-9044
354,2009/09/26 14:00:00,0,0,267830,-9070
354,2009/09/26 15:00:00,0,0,267748,-9097
354,2009/09/26 16:00:00,0,0,267667,-9123
354,2009/09/26 17:00:00,0,0,267996,-9742
354,2009/09/26 18:00:00,0,0,267664,-9639
354,2009/09/26 19:00:00,1,0,266664,-9748
354,2009/09/26 20:00:00,1,0,264677,-10175
354,2009/09/26 21:00:00,1,0,261297,-10527
354,2009/09/26 22:00:00,1,1,259955,-10480
354,2009/09/26 23:00:00,1,1,259641,-10740
354,2009/09/27 0:00:00,1,1,258282,-11264
354,2009/09/27 1:00:00,1,1,257486,-11689
354,2009/09/27 2:00:00,1,1,256894,-12211
354,2009/09/27 3:00:00,1,1,256591,-11990
354,2009/09/27 4:00:00,1,1,256368,-11970
354,2009/09/27 5:00:00,1,1,257012,-13500
354,2009/09/27 6:00:00,1,1,257012,-13500
354,2009/09/27 7:00:00,1,1,257046,-13754
354,2009/09/27 8:00:00,1,1,257080,-14008
354,2009/09/27 9:00:00,1,1,257114,-14262
354,2009/09/27 10:00:00,1,1,257148,-14516
354,2009/09/27 11:00:00,1,0,257182,-14770
354,2009/09/27 12:00:00,1,0,257216,-15024
354,2009/09/27 13:00:00,1,0,257250,-15278
354,2009/09/27 14:00:00,1,1,257284,-15531
354,2009/09/27 15:00:00,1,1,257319,-15785
354,2009/09/27 16:00:00,1,1,257353,-16038
354,2009/09/27 17:00:00,1,1,257429,-16597
354,2009/09/27 18:00:00,1,1,257851,-16270
354,2009/09/27 19:00:00,1,1,258033,-16351
354,2009/09/27 20:00:00,1,1,258143,-16893
354,2009/09/27 21:00:00,1,1,258347,-16983
354,2009/09/27 22:00:00,1,1,258424,-17431
354,2009/09/27 23:00:00,1,0,258320,-17790
354,2009/09/28 0:00:00,1,0,258806,-17434
354,2009/09/28 1:00:00,1,1,258720,-18008
354,2009/09/28 2:00:00,1,1,258230,-18575
354,2009/09/28 3:00:00,1,1,258122,-18227
354,2009/09/28 4:00:00,1,1,257824,-18182
354,2009/09/28 5:00:00,1,1,257309,-18219
354,2009/09/28 6:00:00,1,1,257946,-18112
354,2009/09/28 7:00:00,1,1,257970,-17944
354,2009/09/28 8:00:00,1,1,257994,-17775
354,2009/09/28 9:00:00,1,1,258018,-17607
354,2009/09/28 10:00:00,1,1,258042,-17438
354,2009/09/28 11:00:00,1,1,258066,-17270
354,2009/09/28 12:00:00,1,1,258090,-17101
354,2009/09/28 13:00:00,1,1,258114,-16933
354,2009/09/28 14:00:00,1,0,258138,-16764
354,2009/09/28 15:00:00,1,0,258162,-16596
354,2009/09/28 16:00:00,1,0,258186,-16427
354,2009/09/28 17:00:00,1,0,258209,-16259
354,2009/09/28 18:00:00,1,1,258284,-16578
354,2009/09/28 19:00:00,1,1,258471,-16511
354,2009/09/28 20:00:00,1,1,258236,-16677
354,2009/09/28 21:00:00,1,1,258301,-16524
354,2009/09/28 22:00:00,1,1,258081,-15583
354,2009/09/28 23:00:00,1,1,257926,-15805
354,2009/09/29 0:00:00,1,1,258168,-16235
354,2009/09/29 1:00:00,1,1,257904,-16455
354,2009/09/29 2:00:00,1,1,258075,-16451
354,2009/09/29 3:00:00,1,1,258435,-16543
354,2009/09/29 4:00:00,1,1,258836,-16471
354,2009/09/29 5:00:00,1,1,259070,-16417
354,2009/09/29 6:00:00,1,1,258581,-16807
354,2009/09/29 7:00:00,1,1,258609,-16919
354,2009/09/29 8:00:00,1,1,258637,-17031
354,2009/09/29 9:00:00,1,1,258665,-17143
354,2009/09/29 10:00:00,1,1,258693,-17255
354,2009/09/29 11:00:00,1,1,258721,-17367
354,2009/09/29 12:00:00,1,1,258748,-17479
354,2009/09/29 13:00:00,1,0,258776,-17591
354,2009/09/29 14:00:00,1,0,258803,-17703
354,2009/09/29 15:00:00,1,0,258831,-17815
354,2009/09/29 16:00:00,1,1,258858,-17927
354,2009/09/29 17:00:00,1,1,258886,-18039
354,2009/09/29 18:00:00,1,1,258118,-17195
354,2009/09/29 19:00:00,1,1,257743,-16731
354,2009/09/29 20:00:00,1,1,257421,-16346
354,2009/09/29 21:00:00,1,1,257762,-15850
354,2009/09/29 22:00:00,1,1,257852,-15484
354,2009/09/29 23:00:00,1,0,257609,-15630
354,2009/09/30 0:00:00,1,0,257049,-15965
354,2009/09/30 1:00:00,1,0,257002,-16420
354,2009/09/30 2:00:00,1,0,256211,-16843
354,2009/09/30 3:00:00,1,0,255963,-16833
354,2009/09/30 4:00:00,1,0,255171,-17124
354,2009/09/30 5:00:00,1,0,255171,-17124
354,2009/09/30 6:00:00,1,1,255204,-17272
354,2009/09/30 7:00:00,1,1,255237,-17420
354,2009/09/30 8:00:00,1,1,255270,-17568
354,2009/09/30 9:00:00,1,1,255303,-17716
354,2009/09/30 10:00:00,1,1,255336,-17864
354,2009/09/30 11:00:00,1,1,255369,-18012
354,2009/09/30 12:00:00,1,1,255402,-18160
354,2009/09/30 13:00:00,1,1,255435,-18308
354,2009/09/30 14:00:00,1,1,255468,-18456
354,2009/09/30 15:00:00,1,1,255501,-18604
354,2009/09/30 16:00:00,1,0,255533,-18753
354,2009/09/30 17:00:00,1,0,255566,-18901
354,2009/09/30 18:00:00,1,0,255598,-19050
354,2009/09/30 19:00:00,1,0,255668,-19372
354,2009/09/30 20:00:00,1,0,255901,-19720
354,2009/09/30 21:00:00,1,0,256811,-19218
354,2009/09/30 22:00:00,1,1,257622,-18092
354,2009/09/30 23:00:00,1,1,258012,-17740
354,2009/10/01 0:00:00,1,1,257854,-17449
354,2009/10/01 1:00:00,1,1,257443,-16989
354,2009/10/01 2:00:00,1,1,257500,-16814
354,2009/10/01 3:00:00,1,1,257570,-16722
354,2009/10/01 4:00:00,1,1,258294,-16502
354,2009/10/01 5:00:00,1,1,258363,-16831
354,2009/10/01 6:00:00,1,1,258202,-17074
354,2009/10/01 7:00:00,1,1,258196,-16976
354,2009/10/01 8:00:00,1,1,258190,-16878
354,2009/10/01 9:00:00,1,1,258184,-16780
354,2009/10/01 10:00:00,1,0,258178,-16681
354,2009/10/01 11:00:00,1,0,258172,-16583
354,2009/10/01 12:00:00,1,0,258166,-16484
354,2009/10/01 13:00:00,1,0,258160,-16386
354,2009/10/01 14:00:00,1,0,258154,-16287
354,2009/10/01 15:00:00,1,0,258148,-16189
354,2009/10/01 16:00:00,1,0,258141,-16090
354,2009/10/01 17:00:00,1,1,258125,-15847
354,2009/10/01 18:00:00,1,1,258125,-15847
354,2009/10/01 19:00:00,1,1,256664,-17074
354,2009/10/01 20:00:00,1,1,256413,-16911
354,2009/10/01 21:00:00,1,1,256104,-16574
