      1998-03-05 07:41:29  1         00           00           00           01  
      1998-03-05 07:42:44  1         00           00           00           00  
00920 06072   4 32 D 0 1998-03-05 09:17:39 -53.644  321.646  0.000 401648969    
      1998-03-05 09:15:44  2         00           00           00           00  
      1998-03-05 09:18:15  1         02           24           09          243  
      1998-03-05 09:20:46  1         00           00           00           00  
00920 06072   2 32 J B 1998-03-05 16:34:07 -53.739  321.664  0.000 401648969    
      1998-03-05 16:34:31  2         00           00           00           00  
00920 06072   3 32 J B 1998-03-05 18:19:20 -53.946  320.709  0.000 401648969    
      1998-03-05 18:16:14  1         00           00           00           00  
      1998-03-05 18:22:27  1         00           00           00           02  
00920 06072   4 32 D 0 1998-03-05 19:46:25 -53.662  321.636  0.000 401648974    
      1998-03-05 19:42:37  1         00           00           00           00  
      1998-03-05 19:44:10  1         02           00          232          171  
      1998-03-05 19:50:13  3         00           00           00           00  
00920 06072   5 32 J 0 1998-03-05 19:55:59 -53.688  321.674  0.000 401648972    
      1998-03-05 19:51:46  1         00           00           00           00  
      1998-03-05 19:54:28  1         00           02           00           00  
      1998-03-05 19:55:17  1         00           04           09           70  
      1998-03-05 20:00:13  1         00           00           00           00  
00920 06072   4 32 D A 1998-03-05 21:27:19 -53.616  321.821  0.000 401648974    
      1998-03-05 21:23:59  1         00           00           00           00  
      1998-03-05 21:26:58  1         27          120           03          100  
      1998-03-05 21:30:38  1         00           00           00           00  
00920 06072   5 32 D 0 1998-03-05 23:05:40 -53.629  321.659  0.000 401648972    
      1998-03-05 23:02:01  1         00           01           45           60  
      1998-03-05 23:06:16  1         00           00           00          177  
      1998-03-05 23:08:35  1         00           18           67          103  
      1998-03-05 23:09:19  1         00           00           00           00  
00920 06072   3 32 J 0 1998-03-06 02:29:15 -53.664  321.689  0.000 401648865    
      1998-03-06 02:30:08  3         00           00           00           00  
      1998-03-06 02:34:06  1         00           00           02          140  
00920 06072   7 32 J 0 1998-03-06 04:10:16 -53.628  321.696  0.000 401648865    
      1998-03-06 04:06:26  1         00           00           08          246  
      1998-03-06 04:07:55  1         00           00           00           00  
      1998-03-06 04:08:54  1         00           00           00           01  
      1998-03-06 04:11:42  1         00           00           00           00  
      1998-03-06 04:12:30  1         00           16          235           63  
      1998-03-06 04:14:05  1         00           00           01          133  
00920 06072   3 32 D A 1998-03-06 05:35:41 -53.586  321.785  0.000 401648865    
      1998-03-06 05:35:18  2         00           00           00           00  
      1998-03-06 05:37:40  1         00           00           00           08  
00920 06072   4 32 J 0 1998-03-06 05:52:14 -53.620  321.716  0.000 401648865    
      1998-03-06 05:48:26  1         00           01           19           26  
      1998-03-06 05:54:25  2         00           00           00           00  
      1998-03-06 05:56:01  1         64          153          152           98  
00920 06072   3 32 D B 1998-03-06 07:13:49 -53.771  321.825  0.000 401648865    
      1998-03-06 07:10:52  1         96           36          101          199  
      1998-03-06 07:16:45  1         07          189           20          124  
00920 06072   3 32 D A 1998-03-06 08:51:50 -53.619  321.727  0.000 401648865    
      1998-03-06 08:48:56  1         00           00           00          211  
      1998-03-06 08:54:43  2         00           00           00           00  
00920 06072   2 32 J B 1998-03-06 18:05:29 -54.000  322.542  0.000 401648865    
      1998-03-06 18:09:28  2         00           00           00           00  
00920 06072   4 32 D 1 1998-03-06 19:22:11 -53.800  322.057  0.000 401648828    
      1998-03-06 19:19:56  2         00           00           00           00  
      1998-03-06 19:20:44  1         00           04           74           54  
      1998-03-06 19:25:10  1         00           01           82           93  
00920 06072   2 32 J                                                            
      1998-03-06 19:43:15  1         00           00           00           00  
00920 06072   4 32 D 0 1998-03-06 21:04:51 -53.754  322.038  0.000 401648828    
      1998-03-06 21:00:31  1         00           08           21          101  
      1998-03-06 21:06:41  5         00           00           00           00  
      1998-03-06 21:09:12  1         00           00           00           02  
00920 06072   3 32 D B 1998-03-06 22:41:56 -53.747  322.071  0.000 401648828    
      1998-03-06 22:40:50  1         00           06           69           37  
      1998-03-06 22:43:03  1         00           00           00           00  
00920 06072   4 32 D 0 1998-03-07 06:54:54 -53.795  321.996  0.000 401648809    
      1998-03-07 06:53:38  2         00           00           00           00  
      1998-03-07 06:56:04  1         00           01           00           33  
      1998-03-07 06:56:53  1         00           00           00           00  
00920 06072   4 32 D 2 1998-03-07 08:31:08 -53.795  322.003  0.000 401648822    
      1998-03-07 08:28:11  1         00           00           00           00  
      1998-03-07 08:30:19  1         00           00           16          124  
      1998-03-07 08:34:05  2         00           00           00           00  
00920 06072   5 32 J 1 1998-03-07 17:53:46 -53.838  322.097  0.000 401648822    
      1998-03-07 17:48:11  1         00           00           00           01  
      1998-03-07 17:55:39  3         00           00           00           00  
      1998-03-07 17:56:47  1         00           00           17          218  
      1998-03-07 17:59:21  2         00           00           00           00  
00920 06072   2 32 D A 1998-03-07 19:01:39 -53.914  322.098  0.000 401648840    
      1998-03-07 19:03:54  3         00           00           00           00  
00920 06072   2 32 J                                                            
      1998-03-07 19:34:36  1         00           00           00           00  
00920 06072   4 32 D 1 1998-03-07 20:41:42 -53.922  322.125  0.000 401648824    
      1998-03-07 20:41:18  2         00           00           00           00  
      1998-03-07 20:42:10  1         00           00           03           43  
      1998-03-07 20:44:56  2         00           00           00           00  
00920 06072   3 32 J B 1998-03-07 21:11:57 -53.943  322.078  0.000 401648824    
      1998-03-07 21:11:21  1         00           00           00           00  
      1998-03-07 21:12:32  1         00          128           10           18  
00920 06072   6 32 D 0 1998-03-07 22:22:00 -53.978  322.010  0.000 401648824    
      1998-03-07 22:17:42  1         54          187          114           31  
      1998-03-07 22:18:29  1         00           08           38           06  
      1998-03-07 22:19:15  1        146          223           43           02  
      1998-03-07 22:21:42  2         00           00           00           00  
      1998-03-07 22:26:17  1         01          170          254           48  
00920 06072   2 32 D 1 1998-03-08 00:00:14 -53.976  321.980  0.000 401648824    
      1998-03-08 00:02:48  5         00           00           00           00  
00920 06073   3 32 D B 1998-03-01 00:54:50 -53.782  320.927  0.000 401649482    
      1998-03-01 00:54:26  1         00           64           37           35  
      1998-03-01 00:55:14  1         00           64          133           67  
00920 06073   4 32 J A 1998-03-01 01:44:26 -53.796  320.977  0.000 401649475    
      1998-03-01 01:41:10  1         00          128           00           00  
      1998-03-01 01:42:03  1         00           00           00           00  
      1998-03-01 01:47:43  1         00           08           00           00  
00920 06073   4 32 J 1 1998-03-01 03:23:00 -53.786  321.147  0.000 401649475    
      1998-03-01 03:21:44  3         00           00           00           00  
      1998-03-01 03:24:19  1         00           00           10          129  
      1998-03-01 03:25:51  2         00           00           00           00  
00920 06073   5 32 J 0 1998-03-01 05:04:38 -53.811  321.212  0.000 401649475    
      1998-03-01 04:59:18  1         00           00           00           00  
      1998-03-01 05:04:20  1         00           01           86           16  
      1998-03-01 05:05:09  1         00           00           00           12  
      1998-03-01 05:09:57  1         00          104           18          210  
00920 06073   4 32 D 1 1998-03-01 05:46:35 -53.916  321.182  0.000 401649416    
      1998-03-01 05:45:00  1         24          115           18          217  
      1998-03-01 05:46:38  2         00           00           00           00  
      1998-03-01 05:48:09  1         00           10          128           57  
00920 06073   3 32 J B 1998-03-01 06:47:30 -54.010  321.594  0.000 401649416    
      1998-03-01 06:46:20  1         33           05          148           86  
      1998-03-01 06:48:40  1         00           34           48          146  
00920 06073   2 32 D B 1998-03-01 07:19:59 -53.875  321.484  0.000 401649478    
      1998-03-01 07:21:12  2         00           00           00           00  
00920 06073   4 32 D A 1998-03-01 09:05:18 -53.892  321.482  0.000 401649478    
      1998-03-01 09:02:38  1         00           00           79          153  
      1998-03-01 09:06:20  1         00           00          177           66  
      1998-03-01 09:07:59  1         00           00           00           64  
00920 06073   5 32 J 0 1998-03-01 15:37:42 -53.969  321.849  0.000 401649473    
      1998-03-01 15:34:57  1         00           32           19           19  
      1998-03-01 15:35:41  1         00           00           00           00  
      1998-03-01 15:37:18  1         00           00           00           64  
      1998-03-01 15:40:27  2         00           00           00           00  
00920 06073   2 32 J A 1998-03-01 17:17:15 -54.010  322.027  0.000 401649473    
      1998-03-01 17:18:45  3         00           00           00           00  
00920 06074   4 32 D                                                            
      1998-03-03 00:08:24  1         00           00           00           00  
      1998-03-03 00:09:59  1         04           01           05           17  
      1998-03-03 00:10:46  1         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-03 04:40:16  1         00           00           00           00  
00920 06074   3 32 D                                                            
      1998-03-03 06:44:37  1         50           21           70           83  
      1998-03-03 06:46:20  1         00           00           00           00  
00920 06074   3 32 D                                                            
      1998-03-03 09:58:06  1         00           02           36           24  
      1998-03-03 09:59:56  1        247          195          162          203  
00920 06074   3 32 J                                                            
      1998-03-03 16:58:44  2         00           00           00           00  
      1998-03-03 17:00:19  1         08          168           12           74  
00920 06074   4 32 J 0 1998-03-03 18:38:51 -53.631  321.693  0.000 401649795    
      1998-03-03 18:32:36  1         00           00           00           00  
      1998-03-03 18:35:42  1         64           09           73          152  
      1998-03-03 18:45:06  7         00           00           00           00  
00920 06074   2 32 D B 1998-03-03 18:49:24 -53.591  321.521  0.000 401649790    
      1998-03-03 18:49:48  2         00           00           00           00  
00920 06074   2 32 J 0 1998-03-03 20:16:45 -53.614  321.728  0.000 401649790    
      1998-03-03 20:18:41  5         00           00           00           00  
00920 06074   6 32 D 0 1998-03-03 20:30:48 -53.605  321.718  0.000 401649790    
      1998-03-03 20:25:20  1         00           00           00           65  
      1998-03-03 20:29:02  1         00           00           00           00  
      1998-03-03 20:30:34  1         00           00           00           69  
      1998-03-03 20:33:08  2         00           00           00           00  
      1998-03-03 20:36:17  1         00           00           00          134  
00920 06074   2 32 D                                                            
      1998-03-03 23:48:07  1         00           72          210           38  
00920 06074   4 32 J A 1998-03-04 02:50:24 -53.502  321.192  0.000 401649791    
      1998-03-04 02:45:19  1         11           02          106          145  
      1998-03-04 02:49:24  1         00           84          180           13  
      1998-03-04 02:55:29  1         08           36          224           01  
00920 06074   2 32 J                                                            
      1998-03-04 04:30:27  1         00           00           00           06  
00920 06074   3 32 J B 1998-03-04 06:15:56 -53.675  321.009  0.000 401649790    
      1998-03-04 06:13:57  1         01          177          189          216  
      1998-03-04 06:17:55  1         16           01          160          105  
00920 06074   2 32 D                                                            
      1998-03-04 08:02:32  3         00           00           00           00  
00920 06074   2 32 D                                                            
      1998-03-04 09:39:40  1         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-04 16:48:19  1         01          169          211          166  
00920 06074   2 32 J                                                            
      1998-03-04 18:28:58  1         00           00          138          156  
00920 06074   4 32 D 0 1998-03-04 20:08:54 -53.854  321.213  0.000 401649800    
      1998-03-04 20:05:22  1         60           22          139          166  
      1998-03-04 20:06:40  1         00          130          204           72  
      1998-03-04 20:12:26  3         00           00           00           00  
00920 06074   3 32 J A 1998-03-04 20:11:35 -54.101  320.605  0.000 401649791    
      1998-03-04 20:10:44  1        128          128           64           00  
      1998-03-04 20:12:26  2         00           00           00           00  
00920 06074   8 32 D 0 1998-03-04 21:48:08 -53.853  321.195  0.000 401649800    
      1998-03-04 21:43:12  1         00           00           01           99  
      1998-03-04 21:44:56  1         00           00           00           00  
      1998-03-04 21:45:49  1         00           04           01           82  
      1998-03-04 21:46:36  1         00           00           04           32  
      1998-03-04 21:48:11  1         00           00           00           00  
      1998-03-04 21:49:52  1         00          128           00           51  
      1998-03-04 21:53:04  2         00           00           00           00  
00920 06074   5 32 D 0 1998-03-04 23:30:05 -54.054  321.020  0.000 401649800    
      1998-03-04 23:27:57  1         00           00           00           00  
      1998-03-04 23:28:51  1        108           22           50           41  
      1998-03-04 23:31:16  1         00           00           73           15  
      1998-03-04 23:32:12  1         00           00           00           00  
00920 06074   3 32 J B 1998-03-05 02:42:54 -53.842  321.167  0.000 401649800    
      1998-03-05 02:41:13  1         00           00           17           05  
      1998-03-05 02:44:35  1        128          193          255           41  
00920 06074   3 32 J                                                            
      1998-03-05 04:20:53  1         00           00           04           24  
      1998-03-05 04:26:06  1         00           00           00           00  
00920 06074   2 32 D                                                            
      1998-03-05 05:54:26  1         28           45           25          111  
00920 06074   2 32 J                                                            
      1998-03-05 05:59:04  1         00           04           01           29  
00920 06074   3 32 D B 1998-03-05 07:40:43 -53.841  321.113  0.000 401649800    
      1998-03-05 07:39:51  1         00           00           00           03  
      1998-03-05 07:41:34  1         00           04          220           79  
00920 06074   4 32 D 0 1998-03-05 09:14:10 -53.804  321.268  0.000 401649800    
      1998-03-05 09:11:50  1         00           00           00           00  
      1998-03-05 09:12:36  1         00           01           00           00  
      1998-03-05 09:16:30  3         00           00           00           00  
00920 06074   4 32 J A 1998-03-05 16:36:31 -53.982  321.401  0.000 401649889    
      1998-03-05 16:35:25  1         30           44          130          147  
      1998-03-05 16:36:32  1         00           00           00           08  
      1998-03-05 16:37:36  1         00           00           00           00  
00920 06074   6 32 J 0 1998-03-05 18:14:35 -53.844  321.166  0.000 401649795    
      1998-03-05 18:10:26  1         00           00           00           00  
      1998-03-05 18:11:14  1         01           00           43          111  
      1998-03-05 18:13:48  3         00           00           00           00  
      1998-03-05 18:14:37  1         00           00           32           00  
      1998-03-05 18:18:43  2         00           00           00           00  
00920 06074   2 32 D                                                            
      1998-03-05 19:43:10  1         16           02           04          138  
00920 06074   3 32 J B 1998-03-05 19:58:06 -53.847  321.171  0.000 401649795    
      1998-03-05 19:57:01  1         00           65           09          242  
      1998-03-05 19:59:11  1         00           00           00           00  
00920 06074   7 32 D 0 1998-03-05 21:26:37 -53.840  321.185  0.000 401649795    
      1998-03-05 21:22:26  2         00           00           00           00  
      1998-03-05 21:23:13  1         00           20           21           12  
      1998-03-05 21:27:57  1         00           00           00           00  
      1998-03-05 21:28:43  1         00           02           55          249  
      1998-03-05 21:30:47  1         00           00           00           00  
      1998-03-05 21:31:34  1         00           04           00          150  
00920 06074   2 32 J                                                            
      1998-03-05 21:36:13  1         00           02           64           67  
00920 06074   2 32 D                                                            
      1998-03-05 23:07:21  1         00           00           00           00  
00920 06074   3 32 J 0 1998-03-06 02:31:14 -53.818  321.337  0.000 401649792    
      1998-03-06 02:29:03  1         00          128           15           03  
      1998-03-06 02:33:25  3         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-06 04:09:34  1         00           00          162           04  
00920 06074   4 32 D A 1998-03-06 05:37:14 -53.768  321.050  0.000 401649792    
      1998-03-06 05:35:41  1         00           00           00           00  
      1998-03-06 05:37:09  1         32          168          102           87  
      1998-03-06 05:38:47  1         00           00           00           00  
00920 06074   4 32 D 1 1998-03-06 07:16:16 -53.762  321.235  0.000 401649792    
      1998-03-06 07:13:43  2         00           00           00           00  
      1998-03-06 07:16:23  1         00           00           00          104  
      1998-03-06 07:19:35  1         00           00          199           14  
00920 06074   3 32 D B 1998-03-06 08:55:43 -53.783  321.324  0.000 401649792    
      1998-03-06 08:51:40  1         00           00           00           00  
      1998-03-06 08:59:46  1         08           20          208          114  
00920 06074   2 32 D                                                            
      1998-03-06 10:37:23  1         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-06 16:25:40  1         02           16           00          157  
00920 06074   3 32 J B 1998-03-06 18:03:33 -53.659  322.634  0.000 401649792    
      1998-03-06 18:01:58  1         40           00           76          221  
      1998-03-06 18:05:08  1        145           00           00           04  
00920 06074   4 32 D 0 1998-03-06 19:25:17 -53.910  321.488  0.000 401649782    
      1998-03-06 19:22:57  1         00           08           85           02  
      1998-03-06 19:26:52  3         00           00           00           00  
      1998-03-06 19:27:38  1         00           64           00           32  
00920 06074   3 32 J A 1998-03-06 19:44:21 -53.929  321.460  0.000 401649782    
      1998-03-06 19:41:31  1         00           00           00           01  
      1998-03-06 19:47:11  2         00           00           00           00  
00920 06074   7 32 D 0 1998-03-06 21:06:08 -53.923  321.493  0.000 401649783    
      1998-03-06 21:01:35  1         00           15          250           11  
      1998-03-06 21:02:21  1         00           00           00           08  
      1998-03-06 21:07:03  3         00           00           00           00  
      1998-03-06 21:09:02  1         11           13           16           94  
      1998-03-06 21:09:50  1         00           01           67           74  
      1998-03-06 21:10:41  1         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-06 21:25:26  1         00           00           00           00  
00920 06074   3 32 D A 1998-03-06 22:47:28 -53.837  321.810  0.000 401649783    
      1998-03-06 22:45:16  1         00           00           00           38  
      1998-03-06 22:49:40  2         00           00           00           00  
00920 06074   3 32 D B 1998-03-07 00:25:07 -53.888  321.619  0.000 401649783    
      1998-03-07 00:24:41  1         00           00           00           00  
      1998-03-07 00:25:32  1         00           16           00           00  
00920 06074   2 32 J                                                            
      1998-03-07 02:14:10  1         00           00           00           00  
00920 06074   3 32 J B 1998-03-07 04:01:15 -53.977  321.577  0.000 401649783    
      1998-03-07 03:59:25  1         32           01           76           32  
      1998-03-07 04:03:06  1         00           00           00           00  
00920 06074   2 32 D                                                            
      1998-03-07 05:14:55  1         00           00           00           00  
00920 06074   3 32 J B 1998-03-07 05:40:17 -54.050  321.760  0.000 401649783    
      1998-03-07 05:37:02  1         00           00          129           01  
      1998-03-07 05:43:31  1         00          112          233          214  
00920 06074   3 32 D 1 1998-03-07 08:31:56 -54.030  321.836  0.000 401649790    
      1998-03-07 08:27:09  1         00           00           03           24  
